datetime,site,geometry,SWE,SWE_units,SNOWDEPTH,SNOWDEPTH_units,AVG AIR TEMP,AVG AIR TEMP_units,datasource
2021-07-31 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,48.2,degF,NRCS
2021-08-01 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,49.82,degF,NRCS
2021-08-02 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,49.64,degF,NRCS
2021-08-03 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,46.22,degF,NRCS
2021-08-04 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,47.84,degF,NRCS
2021-08-05 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,53.78,degF,NRCS
2021-08-06 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,56.12,degF,NRCS
2021-08-07 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,47.3,degF,NRCS
2021-08-08 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,52.7,degF,NRCS
2021-08-09 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,56.12,degF,NRCS
2021-08-10 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,53.78,degF,NRCS
2021-08-11 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,55.94,degF,NRCS
2021-08-12 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,53.96,degF,NRCS
2021-08-13 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,52.34,degF,NRCS
2021-08-14 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,55.22,degF,NRCS
2021-08-15 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,52.88,degF,NRCS
2021-08-16 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,50.54,degF,NRCS
2021-08-17 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,54.5,degF,NRCS
2021-08-18 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,50.9,degF,NRCS
2021-08-19 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,44.24,degF,NRCS
2021-08-20 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,39.02,degF,NRCS
2021-08-21 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,47.66,degF,NRCS
2021-08-22 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,51.62,degF,NRCS
2021-08-23 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,51.98,degF,NRCS
2021-08-24 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,53.42,degF,NRCS
2021-08-25 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,53.42,degF,NRCS
2021-08-26 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,50.0,degF,NRCS
2021-08-27 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,53.24,degF,NRCS
2021-08-28 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,55.58,degF,NRCS
2021-08-29 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,54.86,degF,NRCS
2021-08-30 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,54.32,degF,NRCS
2021-08-31 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,55.94,degF,NRCS
2021-09-01 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,50.18,degF,NRCS
2021-09-02 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,47.48,degF,NRCS
2021-09-03 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,44.78,degF,NRCS
2021-09-04 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,46.4,degF,NRCS
2021-09-05 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,49.46,degF,NRCS
2021-09-06 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,52.7,degF,NRCS
2021-09-07 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,53.42,degF,NRCS
2021-09-08 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,55.04,degF,NRCS
2021-09-09 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,56.12,degF,NRCS
2021-09-10 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,57.2,degF,NRCS
2021-09-11 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,54.14,degF,NRCS
2021-09-12 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,49.64,degF,NRCS
2021-09-13 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,49.82,degF,NRCS
2021-09-14 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,46.22,degF,NRCS
2021-09-15 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,50.54,degF,NRCS
2021-09-16 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,52.16,degF,NRCS
2021-09-17 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,50.36,degF,NRCS
2021-09-18 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,51.08,degF,NRCS
2021-09-19 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,46.4,degF,NRCS
2021-09-20 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,33.44,degF,NRCS
2021-09-21 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,35.42,degF,NRCS
2021-09-22 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,44.6,degF,NRCS
2021-09-23 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,45.5,degF,NRCS
2021-09-24 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,45.5,degF,NRCS
2021-09-25 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,48.2,degF,NRCS
2021-09-26 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,49.82,degF,NRCS
2021-09-27 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,49.46,degF,NRCS
2021-09-28 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,42.62,degF,NRCS
2021-09-29 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,37.58,degF,NRCS
2021-09-30 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,39.38,degF,NRCS
2021-10-01 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,37.04,degF,NRCS
2021-10-02 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,38.48,degF,NRCS
2021-10-03 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,40.28,degF,NRCS
2021-10-04 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,43.7,degF,NRCS
2021-10-05 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,46.94,degF,NRCS
2021-10-06 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,41.18,degF,NRCS
2021-10-07 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.0,in,0.0,in,39.92,degF,NRCS
2021-10-08 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.2,in,1.0,in,40.28,degF,NRCS
2021-10-09 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.3,in,1.0,in,32.72,degF,NRCS
2021-10-10 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.5,in,2.0,in,29.3,degF,NRCS
2021-10-11 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.4,in,3.0,in,33.98,degF,NRCS
2021-10-12 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.5,in,4.0,in,29.66,degF,NRCS
2021-10-13 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.6,in,4.0,in,22.28,degF,NRCS
2021-10-14 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.6,in,4.0,in,19.76,degF,NRCS
2021-10-15 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.9,in,5.0,in,17.78,degF,NRCS
2021-10-16 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),0.9,in,6.0,in,29.84,degF,NRCS
2021-10-17 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.1,in,5.0,in,37.04,degF,NRCS
2021-10-18 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.2,in,6.0,in,38.48,degF,NRCS
2021-10-19 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.2,in,5.0,in,18.68,degF,NRCS
2021-10-20 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.1,in,5.0,in,28.76,degF,NRCS
2021-10-21 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.2,in,3.0,in,33.98,degF,NRCS
2021-10-22 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.3,in,3.0,in,36.14,degF,NRCS
2021-10-23 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.3,in,5.0,in,34.88,degF,NRCS
2021-10-24 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.3,in,4.0,in,32.18,degF,NRCS
2021-10-25 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.4,in,5.0,in,43.52,degF,NRCS
2021-10-26 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.5,in,6.0,in,30.74,degF,NRCS
2021-10-27 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.6,in,6.0,in,21.56,degF,NRCS
2021-10-28 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.8,in,6.0,in,26.6,degF,NRCS
2021-10-29 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.8,in,8.0,in,30.92,degF,NRCS
2021-10-30 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.9,in,8.0,in,33.62,degF,NRCS
2021-10-31 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),1.9,in,8.0,in,34.7,degF,NRCS
2021-11-01 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.1,in,9.0,in,30.92,degF,NRCS
2021-11-02 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.4,in,9.0,in,30.56,degF,NRCS
2021-11-03 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.8,in,9.0,in,28.04,degF,NRCS
2021-11-04 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.8,in,9.0,in,28.76,degF,NRCS
2021-11-05 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.8,in,9.0,in,33.8,degF,NRCS
2021-11-06 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.8,in,12.0,in,38.12,degF,NRCS
2021-11-07 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.9,in,12.0,in,39.02,degF,NRCS
2021-11-08 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.8,in,13.0,in,36.68,degF,NRCS
2021-11-09 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.9,in,13.0,in,33.44,degF,NRCS
2021-11-10 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),2.9,in,13.0,in,23.18,degF,NRCS
2021-11-11 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.2,in,13.0,in,21.2,degF,NRCS
2021-11-12 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.7,in,13.0,in,26.42,degF,NRCS
2021-11-13 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.9,in,13.0,in,31.46,degF,NRCS
2021-11-14 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.9,in,16.0,in,33.98,degF,NRCS
2021-11-15 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.9,in,16.0,in,36.86,degF,NRCS
2021-11-16 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.9,in,16.0,in,35.06,degF,NRCS
2021-11-17 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.9,in,16.0,in,16.34,degF,NRCS
2021-11-18 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.9,in,16.0,in,23.18,degF,NRCS
2021-11-19 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),3.9,in,16.0,in,28.94,degF,NRCS
2021-11-20 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.0,in,17.0,in,25.52,degF,NRCS
2021-11-21 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.2,in,17.0,in,18.32,degF,NRCS
2021-11-22 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.2,in,17.0,in,28.94,degF,NRCS
2021-11-23 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.3,in,17.0,in,31.1,degF,NRCS
2021-11-24 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.3,in,18.0,in,16.16,degF,NRCS
2021-11-25 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.3,in,18.0,in,14.18,degF,NRCS
2021-11-26 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.4,in,18.0,in,26.78,degF,NRCS
2021-11-27 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,28.22,degF,NRCS
2021-11-28 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,30.74,degF,NRCS
2021-11-29 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,33.98,degF,NRCS
2021-11-30 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.7,in,19.0,in,30.38,degF,NRCS
2021-12-01 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,19.0,in,30.2,degF,NRCS
2021-12-02 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,34.7,degF,NRCS
2021-12-03 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,32.0,degF,NRCS
2021-12-04 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,31.46,degF,NRCS
2021-12-05 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.7,in,18.0,in,29.3,degF,NRCS
2021-12-06 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,22.82,degF,NRCS
2021-12-07 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.7,in,18.0,in,21.74,degF,NRCS
2021-12-08 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.6,in,18.0,in,22.28,degF,NRCS
2021-12-09 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),4.8,in,19.0,in,25.34,degF,NRCS
2021-12-10 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.1,in,20.0,in,6.8,degF,NRCS
2021-12-11 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.0,in,20.0,in,7.88,degF,NRCS
2021-12-12 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.1,in,20.0,in,22.82,degF,NRCS
2021-12-13 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.3,in,20.0,in,26.06,degF,NRCS
2021-12-14 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.4,in,21.0,in,31.28,degF,NRCS
2021-12-15 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.5,in,21.0,in,16.7,degF,NRCS
2021-12-16 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.7,in,26.0,in,14.18,degF,NRCS
2021-12-17 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.8,in,26.0,in,9.32,degF,NRCS
2021-12-18 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.8,in,26.0,in,6.44,degF,NRCS
2021-12-19 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.8,in,26.0,in,17.78,degF,NRCS
2021-12-20 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.9,in,26.0,in,23.54,degF,NRCS
2021-12-21 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.9,in,24.0,in,23.0,degF,NRCS
2021-12-22 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),5.9,in,24.0,in,28.22,degF,NRCS
2021-12-23 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),6.1,in,24.0,in,29.12,degF,NRCS
2021-12-24 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),6.8,in,27.0,in,23.18,degF,NRCS
2021-12-25 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),7.6,in,33.0,in,17.42,degF,NRCS
2021-12-26 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),7.7,in,34.0,in,16.52,degF,NRCS
2021-12-27 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),7.9,in,36.0,in,14.0,degF,NRCS
2021-12-28 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),8.1,in,37.0,in,8.78,degF,NRCS
2021-12-29 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),8.4,in,38.0,in,11.84,degF,NRCS
2021-12-30 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),8.6,in,39.0,in,14.54,degF,NRCS
2021-12-31 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),8.9,in,40.0,in,15.26,degF,NRCS
2022-01-01 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),9.3,in,41.0,in,-0.04,degF,NRCS
2022-01-02 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),9.4,in,42.0,in,6.8,degF,NRCS
2022-01-03 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),9.5,in,44.0,in,17.06,degF,NRCS
2022-01-04 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),9.6,in,45.0,in,17.24,degF,NRCS
2022-01-05 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),9.7,in,44.0,in,19.22,degF,NRCS
2022-01-06 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),10.7,in,44.0,in,24.8,degF,NRCS
2022-01-07 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.4,in,49.0,in,24.98,degF,NRCS
2022-01-08 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.4,in,48.0,in,17.24,degF,NRCS
2022-01-09 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.4,in,48.0,in,8.96,degF,NRCS
2022-01-10 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.4,in,48.0,in,18.32,degF,NRCS
2022-01-11 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.4,in,45.0,in,20.3,degF,NRCS
2022-01-12 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.5,in,40.0,in,23.54,degF,NRCS
2022-01-13 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.5,in,38.0,in,28.58,degF,NRCS
2022-01-14 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.6,in,39.0,in,18.14,degF,NRCS
2022-01-15 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.7,in,39.0,in,15.8,degF,NRCS
2022-01-16 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.7,in,40.0,in,23.54,degF,NRCS
2022-01-17 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.8,in,41.0,in,25.16,degF,NRCS
2022-01-18 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.8,in,42.0,in,21.2,degF,NRCS
2022-01-19 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.8,in,39.0,in,15.62,degF,NRCS
2022-01-20 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.8,in,39.0,in,12.56,degF,NRCS
2022-01-21 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),11.8,in,39.0,in,17.06,degF,NRCS
2022-01-22 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.0,in,40.0,in,13.82,degF,NRCS
2022-01-23 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.0,in,40.0,in,18.5,degF,NRCS
2022-01-24 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.0,in,40.0,in,16.52,degF,NRCS
2022-01-25 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.0,in,40.0,in,9.14,degF,NRCS
2022-01-26 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.0,in,41.0,in,6.44,degF,NRCS
2022-01-27 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.1,in,41.0,in,7.88,degF,NRCS
2022-01-28 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.1,in,42.0,in,9.32,degF,NRCS
2022-01-29 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.2,in,42.0,in,21.92,degF,NRCS
2022-01-30 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.3,in,42.0,in,24.08,degF,NRCS
2022-01-31 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.3,in,42.0,in,23.54,degF,NRCS
2022-02-01 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.3,in,41.0,in,10.58,degF,NRCS
2022-02-02 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.4,in,40.0,in,-0.04,degF,NRCS
2022-02-03 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.4,in,40.0,in,-6.7,degF,NRCS
2022-02-04 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.4,in,40.0,in,5.72,degF,NRCS
2022-02-05 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.5,in,40.0,in,15.26,degF,NRCS
2022-02-06 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.6,in,40.0,in,9.86,degF,NRCS
2022-02-07 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.6,in,40.0,in,13.46,degF,NRCS
2022-02-08 08:00:00+00:00,1186:CO:SNTL,POINT Z (-105.86765 39.86866 11156),12.6,in,43.0,in,21.02,degF,NRCS
